,text,label,hashtag_cnt
28366,International breakfast as I will soon be traveling internationally @ San Francisco… #international,6,
28367,"he's a very nice person, I appreciate very much how nice you… #love…",5,
28368,"damm true for ALL no matter your prejudice !! @ Westwood, Los… #damm",2,
28369,It is in your quietest moments that you hear your loudest insights. ️ It can be quite easy to be… #quietest moments…,0,
28370,Hogwarts by day ️ @ The Wizarding World of Harry Potter at Universal Studios Hollywood #Hogwarts,12,
28371,"My new view ️ ️ @ Las Vegas, Nevada #️",0,
28372,"@user @ Los Angeles, California #@user",18,
28373,Asleep in Scarves. : lexmax08 @ Union Station #lexmax08,18,
28374,This weekend at the Julion Alvarez concert @ Honda Center #Julion Alvarez #concert,3,
28375,"Jingle bells, jingle bells, jingle all the way... even in sunny La... @ Hollywood #La...",6,
28376,Officially started my holiday shopping today. Who else has?? @user @ Carmel Plaza #holiday,18,
28377,More stuff I'm not having. Being good is hard! @ Sun State… #good,14,
28378,"Happy mind happy life @ Pacific Beach, San Diego #happymind #happylife",16,
28379,I feel like a big ass kid right now @ Disneyland #Disneyland…,16,
28380,"I ️ this place! I wanna go back. Yummy bruschetta, Brie and date tart, and charcuterie and… #bruschetta #Brie #date #tart #and charcuterie",0,
28381,NEW YOUTUBE VIDEO! LINK IN BIO! SUBSCRIBE!!! w/ @user @ Hollywood #YOUTUBE #SUBSCRIBE!!!,2,
28382,"Cal > Tall Guy (at @user Bagels in San Diego, CA) #Bagels",2,
28383,"Got to look fly for our cruise (@ Supercuts in West Covina, CA) #Supercuts",19,
28384,Seattle 2016Happy Veterans Day We don't give enough credit to the young men and women… #Seattle2016Happy #VeteransDay,11,
28385,- W E D N E S D A Y W E A R -Repost from our sister store @user @ EG Page # -Repost,7,
28386,09/30/2016Fabolous day!!! @ City of Fort Bragg California #2016Fabolous,6,
28387,Revenge is best served HOT I live for the makeover ! Super excited to be apart of… #Revenge,4,
28388,HELLO DEMA!!! Hello divers from all over the world!!!! @ Las Vegas Convention Center #DEMA!!!,0,
28389,"You are invited to my Trunk Show Where: Paragraph SF, 1234 9th avenue between Irving and… #Paragraph",7,
28390,It was def @ Las Vegas Strip #def,4,
28391,Missing you more aideelicious aprinda ️ ️ @ The Venetian Las Vegas #aidelicious #april,0,
28392,Our silver napkin rings add just the right amount of bling! || : rheebeverephoto || venue:… #rheebeverephoto,10,
28393,SPACE QUEEN Zone out with us this Thursday at libertineoakland ... Good vibes radiating out on… #libertineoakland,7,
28394,Good Morning San Francisco ️ @ San Francisco Bay #SanFrancisco,12,
28395,"(@ Southern States University in San Diego, CA) #Southern States University",19,
28396,When in LA you brunch even during the week! @ Gjelina #brunch,7,
28397,Chocolate Grinch brightened my day ️ @ ARIA Resort & Casino #ChocolateGrinch,0,
28398,Let your disco ball shine! @user psychictwin @user pris_chenner @ The Fillmore #psychictwin,7,
28399,@user on repeat thanks to trendlee Stay tuned for a fun holiday look with my new baby coming… #Trendlee,1,
28400,"Picking up dry cleaning for our cruise (@ Crown Quality Cleaners in West Covina, CA) #Crown Quality Cleaners",19,
28401,Well look what I found on my phone... @ Encore High School for the Arts #Encore,2,
28402,"Mi locura no tiene remedio, tiene nombre! I CYCLING @ Somewhere… #CYCLING",0,
28403,"These sunsets lately, secrete spot in the Bu. jdtayl0r @ Malibu,… #jdtayl0r",18,
28404,Happy birthday Danny @user he hated it @ 101 Coffee Shop #Danny,2,
28405,"It works, but I do a lot of walking. @ Self-Worth #walking.",14,
28406,STREET NIGGAZ DISRESPECTIN THA BENT _tru44 @ Beverly Center #STREET #NIGGAZ #DISRESPECTIN #THA #BENT #tru44,15,
28407,@user fair enough ahaha #haha #haha…,2,
28408,@user had a side of giggles with her chicken & waffles last night. see you again in… #Chicken #waffles,2,
28409,Thank you @user for being an awesome example to others Love Marie Nicole @ My Dance… #Love #Marie Nicole,5,
28410,Digging the lines at my back doctor's office. Also digging these @user Much love… #doctor,1,
28411,Cool Kid + : @user @ Hollywood #@user,18,
28412,"Kick off the holiday season with us Nov. 27 @ Village Green Prk. Comment ""attending"" for a… #Nov.27",7,
28413,The internet wins again. @ Hot 1035 #internet…,2,
28414,ONE LOVE CALI REGGAE FESTThat Lineup Tho We're super stoked to announce that we'll be… #FESTThat #Lineup #Tho,4,
28415,The bay! @ San Francisco Bay #bay!,1,
28416,"Thank you to all whom took the time to show us .... If you are on that list please email us,… #…",0,
28417,Give your outfit that little extra sparkle with one of our best selling CHOCKERS!!! now at… #CHOCKERS!!!,7,
28418,️Gareth Pugh Leather and Wool Coat! ️Check out this STUNNING COAT from GARETH PUGH!Alpaca… #️Gareth Pugh,0,
28419,Holy Cow. I found the only @user in Washington #washington…,3,
28420,Feeling hearts in my eyes at @user @user Another piece of gear candy to add to my want… #gear #candy,1,
28421,Off to her first ever Rockharbor High School Winter Retreat ️… #Rockharbor,0,
28422,"Dinner with the in-laws (@ Chuck's Steakhouse Of Hawaii in Santa Barbara, CA) #in-laws",5,
28423,I want wake up and see this Next to me @user #santamonica…,1,
28424,Going out @ Westwood In Los Angeles California #Goingout,16,
28425,I always feel so welcome at my appointments. ️ the staff at Animal Dermatology Clinic… #Animal Dermatology,0,
28426,regionals day two @ Shadow Ridge High School #regionals #daytwo,16,
28427,SF ️ @ Golden Gate Bridge #SF,0,
28428,Full moon Ferris wheel @ Santa Monica Pier #Ferris wheel,7,
28429,"(@ Adidas Employee Store in Portland, OR) #Adidas",1,
28430,Birthday dinz @ I Love Sushi Japanese Bistro Inc #birthday #dinz,13,
28431,"@ Malibu, California #Malibu #California",8,
28432,I'm published take a trip over to lentinidesignmarketing and come see about me!• • • • •… #l lentinidesignmarketing,14,
28433,Oh Donald!!!! @ Disneyland #Donald!!!!,1,
28434,All set! @user + glamcityrocker at @user tonight! Be quick or be dead ️… #glamcityrocker,0,
28435,Got some more work done today @ Generation8 Tattoo #Generation8,16,
28436,just lay in the atmosphere @ The Aerospace #just lay in the atmosphere,7,
28437,Birthday dinner! They gave her a Birthday centerpiece. ️ @ La Piazza Ristorante Italiano #Birthday,0,
28438,"Green bean fries and pizza with smoked Gouda (@ Stuft Pizza Bar & Grill in La Quinta, CA w/ @user #Gouda",1,
28439,Amazing food ! Great dinner and conversation @ The Fat Dog #dinner #conversation,5,
28440,At OMSI watching Howls moving castle #OMSI,1,
28441,"️ @ Venice, California #️",12,
28442,Almost (alllllmost!) don't care about the beer when dogs this cute are here!!! … #alllllmost!),1,
28443,"I just want to call you ""Home"". @ Runyon Canyon Park #Home"".",11,
28444,@ The District at Tustin Legacy #Tustin,1,
28445,Meeting my MOTHER (32). @user ️ @ NAMM Anaheim Convention Center #️,0,
28446,"In 2015, I said the 3 artists I wanted to see were @user @user and @user I didn't… #artists",3,
28447,"My amazing Fiancé and I ️ @ NORTHSIDE,VISALIA #️",0,
28448,"Not a bad way to end the week... (@ Miguel's Sonora Style & Cantina in Corona, CA) #Sonora #Style",14,
28449,Time to fire tonight! @user debuts @user tonight @ OMNIA Nightclub #debuts,4,
28450,"Mikaela Lynn, my cutie inaanak (god daughter) @ Solvang: Dutch Town #inaanak",1,
28451,My lil mama picked up for us #lilmama #love #love…,1,
28452,The best daily reminder ️ #blessed…,0,
28453,Today was a good day in Pow Pow Land. Thanks for the dandealy @user #dandealy,18,
28454,Back to for round 2! We ️ the paramount. @ Paramount Theatre # paramount.,0,
28455,Little gems. ️ @ Bestia DTLA #️,0,
28456,"Always leave them wanting more. ""@BleacherReport: Kyle Lowry #@BleacherReport",2,
28457,You have what I want and I have what you need #santamonica #sanfrancisco…,15,
28458,sushi date with these cuties @ Take Sushi #sushi #cuties,3,
28459,Tonight's stage by @user @ The Echo #stage,18,
28460,I think my rain boots go with my fanny pack @ Bean Hollow State Beach #fanny pack,6,
28461,"@ Los Angeles, California #LosAngeles #California",2,
28462,"So, we meet again Vegas. I promise not leave with a broken ankle this time @ Las Vegas Strip #Vegas.",14,
28463,Thanks for the flowers renee Willoughby &@caprettiandco gang! I L ️ve them!!! I had such a… #renee #Willoughby,0,
28464,Another pic with @user ! She called us stalkers ! Amazing talented graffiti artist check… #stalkers!,2,
28465,Round two!!! @ The Ventura Harbor Comedy Club #RoundTwo!!!,2,
28466,@ 24 Hour Fitness - Oxnard Collection Super-Sport #Oxnard,6,
28467,Happy birthday to my bestfriend/lover!I love you ️ @ Brewers Cabinet #bestfriend,0,
28468,"got a suite at the lake show. (at @user in Los Angeles, CA) #summer…",15,
28469,Sister love ️ @ The Americana at Brand #love,0,
28470,Day 70 .. Out of Ready for another one.. Happy MLK Jr.. Head pounding this am. Big event… #MLK Jr..,15,
28471,️ @ Vinyl at the Hard Rock #️,0,
28472,Cuties @ Downtown Disney #Cuties,3,
28473,Chillin w the bff!!! ️ ️ ️ @ La Bella Pizza Garden #️,0,
28474,"Masacote... @ Anaheim, California #Masacote...",4,
28475,Ready for the weekend! @ Hastings Park Apt #Saturday!,19,
28476,"@ Spring Valley, California #@Spring Valley #California",2,
28477,I Love and Adore you @user ️ @ Casa des Voice-Overs #️,0,
28478,"Got my hair done yesterday and well, the purple is back @ Rehab Parlour #purple is back",13,
28479,Had a great time at @user today with the clique! YouTube video will be @ Barbell… #clique!,4,
28480,biggest rivalry in the GSL and still best friends ️ @ Mead High School #GSL #bestfriends,0,
28481,Waiting for the parade! ️ @ Disneyland #️,0,
28482,Curry I'm pretty sure you're my favorite!! #Curry,1,
28483,Good to see that @user sass still exists in a @user set @ Quartyard #set,5,
28484,"I AM SPIDER-MAN ... : david_beatz06 @ North Hollywood, California #david_beatz06",10,
28485,Real friends watch you pig out here at johns incredible ️ #johns incredible,0,
28486,@user testing out @user on @user today.&what about that @user ? @user #@user,1,
28487,"Weekend (@ Downtown San Diego in San Diego, CA) #Weekend",1,
28488,"Time to dance!!! (@ Hyde Bellagio in Las Vegas, NV) #dance!!!",19,
28489,It's very RAD that all our hard work paid off. ERC wins the Cup of Cheer 2016 ️… #ERC,0,
28490,When in Vegas... With 3lau @ Mandalay Bay Resort and Casino #3lau,19,
28491,Enjoyed dinner wit the homies. @ Roscoe's Chicken' N Waffles #homies.,6,
28492,"shit crazy @ Oakland, California #shitcrazy",2,
28493,"Life is like a waterfall, it just keeps coming and you can't stop it. @ Silver Falls State Park #waterfall",7,
28494,When you love @user so much ️ @ VERSO #️,0,
28495,I celebrate my birthday all month ️ @ Downtown Disney #birthday,0,
28496,My favorite car in the world @ Colombian Consulate #car,0,
28497,Happy birthday to this one who warms my soul and lights up the lives of many. ️ @user #️,0,
28498,A Spicy Beef Noodle Soup for this gloomy weather. Thanks for taking me here @user ! … #Spicy Beef Noodle Soup,5,
28499,It's hard having friends this hot @ Millers Field Pacific Beach #hot,9,
28500,We must take adventures in order to know where we truly belong. seeasubiegrababooty Check out… #sawasubiegrababooty,18,
28501,cthulhuswrath I love you. ️ ️ @ Applebee's #cthulhuswrath,0,
28502,Formal with the most beautiful girl there is @ Petersen Automotive Museum #Formal,1,
28503,"It's after midnight and the orphans are out and about @ Oakland, California #adopted",7,
28504,This love is a sure thing @ Dirty Laundry #love,7,
28505,take care in DC my friend and see you soon erniieeee ️… #caliieeee,0,
28506,"And at the end of the day, I looked up and saw this @ Los Angeles, California #…",1,
28507,functionallynakedphotography on the bike . fiyaprincess with the And myself with the shot .… #functionallynakedphotography,4,
28508,Gail tries to be Blair : @user @ Chihuly Garden and Glass #Blair,10,
28509,@user yeahhhh get scared #santamonica #sanfrancisco…,2,
28510,@ MYXX Hookah Lounge 2 #MYXX #Hookah,4,
28511,"Just a little reunion -Gikariz- @ Beverly Hills, Beverly Hills, California #Gikariz-",3,
28512,"Happy Thursday @ Vancouver Island, British Columbia, Canada #Happy Thursday",8,
28513,Check it... Some photo shootin with @user @ Gap Studios #photoshootin,18,
28514,"Did you see where I'm heading mañana? That last word should tip you off Find out via my ""top… #mañana",14,
28515,"Good morning San Francisco @ San Francisco, California #SanFrancisco",11,
28516,"life @ San Francisco, California #life",11,
28517,"Like this song @ California City, California #song",1,
28518,@user if I wanted that I'd have gone through with biting DJ Sharpnel's style ten years ago #DJSharpnel's,2,
28519,"My post-Axé workout fuel. Thanks frappd @ Vashon, Washington #frippd",9,
28520,"Happy 32nd Anniversary to you Mr. Woody! After all these years, I wouldn't change a thing ️. @user #Woody!",0,
28521,"Runyon is back open and it's LIT! Literally, thank you sunrise. Also, Happy 100th Bday… #Runyon",4,
28522,"CrAzy good. All of it. @ Los Angeles, California #CrAzy",6,
28523,One for work. One for play. Hope you all have a fabulous & fashionable day! -Two of the 20+… #20+…,7,
28524,@user thank you!! I’ll be at the next one for sure #…,5,
28525,Can't take myself nowhere @ Lands End #nofilter,6,
